1.3244732593788666
600
135.39187994781875 9.856816115896837
942.9752635346728 98.7740560241799
726.2735660450024 44.5400498668331
591.8363071115739 77.66503440683069
91.20726242575716 35.530180695262835
775.0702506752696 24.875123350487083
233.64453572764887 41.62614862022076
734.8741380667058 24.766926830143955
64.86506672411596 81.06295173153988
88.6470821166846 98.19621227870068
411.9967313346921 62.611145060792225
68.19879851781141 45.29263164575743
561.8146633416005 1.7796640265647978
762.464540943136 22.76546691502942
896.1359651235972 47.25929449108759
273.54740241569186 22.9127177371511
921.6971037893917 36.98241092404228
146.10358349258823 98.56267700147129
400.7210812551397 88.0378571086288
36.532041044162746 95.85290915172105
347.95209213301246 0.16815604289812658
351.1248510215438 15.052296079301753
375.7557334145566 18.689505858075883
501.28013473091835 18.557629950895084
240.95251741324253 59.41327351719403
499.07466140367694 44.74701746682347
475.37374415294244 45.51103611948002
847.9386376985846 66.54810686239261
666.6981946790254 44.25344412329718
70.8702503580675 54.379963254571386
296.949010091068 20.166489898430072
762.5732250422332 64.55318943221513
43.10001905577232 40.38704994868828
752.0956165733704 76.26365365240495
97.56156160302032 77.86283437850844
818.9936541495654 42.99100006276754
375.885532381497 58.5301689060692
418.73941822651585 7.413866280919712
444.85058465964835 89.7163156974915
42.03686913429316 52.8795341466195
626.1574421103082 88.75131547244416
157.90580587569613 29.016513253532604
9.286155010244768 3.1376136516074293
171.83858611350976 94.25434130875844
41.636114367439305 76.6140326821259
468.02991489771784 63.815658307660605
954.8905147341914 69.06390403318349
398.62520357105944 38.17141616248223
533.6175734047615 82.45547951816657
33.12865658031527 14.00081151710163
635.4403060648698 79.8659997545371
587.5566787801513 47.373413945563705
431.677917582248 10.129125436687458
715.6187620075005 47.171599257121265
553.1811662122703 66.75863499513356
263.1521623731615 25.697326147357657
198.15558726679117 16.539679032271735
662.2327402002909 22.95796707092209
787.085509490737 30.542062779806656
872.829307703352 51.30173223854063
934.4428790615761 38.298382695462074
667.564265066632 77.87401683428924
347.6853400625337 4.503083124187135
99.08856279871125 73.79175143828316
761.1175233592252 96.82679207488857
189.77430082336843 10.983621710985958
165.51076514147766 73.30359988450356
239.8738160380598 80.31984415815742
403.94606980920446 68.2371625093141
662.9890110575052 37.95591210005417
670.165835900488 96.68487634702282
926.6405021839533 60.74054160903843
567.790009451414 29.31758135869027
0.9209026506415974 6.088809595206346
167.07276590690623 11.815569067843246
699.6624877484581 26.897279287333674
930.4459832256849 15.949948282943204
436.24424228323863 87.87867161008339
468.9160425707286 13.111691371856072
210.10896898620456 66.11941804220595
838.4513259840664 55.28896102403399
90.25630850131428 95.71423188520346
488.8171908569605 33.35663445036226
68.42273874369486 34.00760683344036
36.886273363886055 58.03018266298107
917.3553456988715 85.27291368647948
752.272040023363 74.94934903738631
608.5307648866285 16.585593978420132
15.20374537234115 82.09538441523401
918.8667606469103 40.19766887363385
34.88126008538184 65.10883721085801
87.41872710686494 16.896622371410896
801.1186375376305 4.063213859054093
